"Device","Context","Stream","Kernel","Correlation_ID","inst_per_warp","branch_efficiency","warp_execution_efficiency","warp_nonpred_execution_efficiency","inst_replay_overhead","shared_load_transactions_per_request","shared_store_transactions_per_request","local_load_transactions_per_request","local_store_transactions_per_request","gld_transactions_per_request","gst_transactions_per_request","shared_store_transactions","shared_load_transactions","local_load_transactions","local_store_transactions","gld_transactions","gst_transactions","sysmem_read_transactions","sysmem_write_transactions","l2_read_transactions","l2_write_transactions","global_hit_rate","local_hit_rate","gld_requested_throughput","gst_requested_throughput","gld_throughput","gst_throughput","local_memory_overhead","tex_cache_hit_rate","l2_tex_read_hit_rate","l2_tex_write_hit_rate","tex_cache_throughput","l2_tex_read_throughput","l2_tex_write_throughput","l2_read_throughput","l2_write_throughput","sysmem_read_throughput","sysmem_write_throughput","local_load_throughput","local_store_throughput","shared_load_throughput","shared_store_throughput","gld_efficiency","gst_efficiency","tex_cache_transactions","flop_count_dp","flop_count_dp_add","flop_count_dp_fma","flop_count_dp_mul","flop_count_sp","flop_count_sp_add","flop_count_sp_fma","flop_count_sp_mul","flop_count_sp_special","inst_executed","inst_issued","sysmem_utilization","stall_inst_fetch","stall_exec_dependency","stall_memory_dependency","stall_texture","stall_sync","stall_other","stall_constant_memory_dependency","stall_pipe_busy","shared_efficiency","inst_fp_32","inst_fp_64","inst_integer","inst_bit_convert","inst_control","inst_compute_ld_st","inst_misc","inst_inter_thread_communication","issue_slots","cf_issued","cf_executed","ldst_issued","ldst_executed","atomic_transactions","atomic_transactions_per_request","l2_atomic_throughput","l2_atomic_transactions","l2_tex_read_transactions","stall_memory_throttle","stall_not_selected","l2_tex_write_transactions","flop_count_hp","flop_count_hp_add","flop_count_hp_mul","flop_count_hp_fma","inst_fp_16","sysmem_read_utilization","sysmem_write_utilization","pcie_total_data_transmitted","pcie_total_data_received","inst_executed_global_loads","inst_executed_local_loads","inst_executed_shared_loads","inst_executed_surface_loads","inst_executed_global_stores","inst_executed_local_stores","inst_executed_shared_stores","inst_executed_surface_stores","inst_executed_global_atomics","inst_executed_global_reductions","inst_executed_surface_atomics","inst_executed_surface_reductions","inst_executed_shared_atomics","inst_executed_tex_ops","l2_global_load_bytes","l2_local_load_bytes","l2_surface_load_bytes","l2_local_global_store_bytes","l2_global_reduction_bytes","l2_global_atomic_store_bytes","l2_surface_store_bytes","l2_surface_reduction_bytes","l2_surface_atomic_store_bytes","global_load_requests","local_load_requests","surface_load_requests","global_store_requests","local_store_requests","surface_store_requests","global_atomic_requests","global_reduction_requests","surface_atomic_requests","surface_reduction_requests","sysmem_read_bytes","sysmem_write_bytes","l2_tex_hit_rate","texture_load_requests","unique_warps_launched","sm_efficiency","achieved_occupancy","ipc","issued_ipc","issue_slot_utilization","eligible_warps_per_cycle","tex_utilization","l2_utilization","shared_utilization","ldst_fu_utilization","cf_fu_utilization","special_fu_utilization","tex_fu_utilization","single_precision_fu_utilization","double_precision_fu_utilization","flop_hp_efficiency","flop_sp_efficiency","flop_dp_efficiency","dram_read_transactions","dram_write_transactions","dram_read_throughput","dram_write_throughput","dram_utilization","half_precision_fu_utilization","ecc_transactions","ecc_throughput","dram_read_bytes","dram_write_bytes"
,,,,,,%,%,%,,,,,,,,,,,,,,,,,,%,%,GB/s,GB/s,GB/s,GB/s,%,%,%,%,GB/s,GB/s,GB/s,GB/s,GB/s,B/s,MB/s,B/s,B/s,GB/s,GB/s,%,%,,,,,,,,,,,,,,%,%,%,%,%,%,%,%,%,,,,,,,,,,,,,,,,B/s,,,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,%,,,,%,,,,,,,,,,,%,%,%,,,GB/s,GB/s,,,,B/s,,
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",1010,218.312500,100.000000,96.754223,91.755833,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,5972,556,0.000000,0.000000,20.303179,1.040146,43.628633,4.307336,0.000000,28.476743,37.127273,98.526703,21.576342,43.628633,4.307336,47.372763,4.410458,0.000000,40.614290,0.000000,0.000000,16.245716,1.015357,46.536364,24.148250,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",53.474883,9.207060,18.031370,0.000000,7.791140,2.865983,7.224182,0.365467,3.125000,36864,0,92292,0,6148,39900,29922,0,5602,332,332,3691,1568,0,0.000000,0.000000,0,5500,0.263456,0.776458,543,0,0,0,0,0,"Idle (0)","Low (1)",512,512,704,0,512,0,64,0,32,0,0,0,0,0,0,0,176000,0,0,17376,0,0,0,0,0,2720,0,0,203,0,0,0,0,0,0,0,160,42.644382,0,32,5.972503,0.246980,0.344443,0.349177,6.905138,0.392223,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","Idle (0)",0.000000,0.076029,0.000000,9505,530,75.398210,4.204214,"Low (3)","Idle (0)",0,0.000000,304160,16960
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",1019,218.312500,100.000000,96.754223,91.793408,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,7240,556,0.000000,0.000000,20.288657,1.063374,43.131799,4.321138,0.000000,28.893394,100.000000,98.526703,21.645478,43.131799,4.321138,57.615171,4.424590,0.000000,40.744430,0.000000,0.000000,16.297772,1.018611,47.038745,24.608656,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",43.709010,7.969231,15.208983,0.000000,23.221961,2.527479,6.201126,0.272325,3.125000,36864,0,92292,0,6148,39820,30082,0,5602,332,332,3714,1568,0,0.000000,0.000000,0,5420,0.228942,0.660943,543,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,173440,0,0,17376,0,0,0,0,0,2720,0,0,226,0,0,0,0,0,0,0,160,99.865839,0,32,6.704329,0.246008,0.916557,0.929152,18.374442,0.390592,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.077736,0.000000,3954,305,31.465523,2.427158,"Low (2)","Idle (0)",0,0.000000,126528,9760
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",1028,218.312500,100.000000,96.754223,91.729888,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.359375,32,512,0,0,10882,535,0,5,5836,548,0.000000,0.000000,20.400683,1.027187,44.186910,4.251798,0.000000,28.006142,37.805755,100.000000,21.616618,44.186910,4.251798,46.380361,4.355113,0.000000,40.690104,0.000000,0.000000,16.276042,1.017253,46.169065,24.158879,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",41.308540,7.681558,20.114716,0.000000,22.078090,1.048572,6.713646,0.236999,3.125000,36864,0,92292,0,6148,39960,29802,0,5602,332,332,3650,1568,0,0.000000,0.000000,0,5560,0.214760,0.603119,535,0,0,0,0,0,"Idle (0)","Low (1)",512,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,177920,0,0,17120,0,0,0,0,0,2720,0,0,162,0,0,0,0,0,0,0,160,43.264971,0,32,6.054862,0.237528,0.607478,0.615826,12.178261,0.399881,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","Idle (0)",0.000000,0.132407,0.000000,380,17,3.019969,0.135104,"Low (1)","Idle (0)",0,0.000000,12160,544
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",1037,218.312500,100.000000,96.755117,91.755833,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,5964,556,0.000000,0.000000,20.010242,1.025139,42.999153,4.245189,0.000000,28.476743,100.000000,98.526703,21.265036,42.999153,4.245189,46.626718,4.346824,0.000000,40.028302,0.000000,0.000000,16.011321,1.000708,46.536364,24.148250,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",41.119022,9.774991,19.979137,0.000000,21.851175,2.308893,3.818285,0.253782,3.125000,36864,0,92292,0,6148,39900,29922,0,5602,332,332,3691,1568,0,0.000000,0.000000,0,5500,0.219128,0.675586,543,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,176000,0,0,17376,0,0,0,0,0,2720,0,0,203,0,0,0,0,0,0,0,160,99.867615,0,32,5.895299,0.243017,0.626941,0.368643,7.290094,0.670345,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,0.106070,0.000000,540,32,4.221735,0.250177,"Low (1)","Idle (0)",0,0.000000,17280,1024
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",1046,218.312500,100.000000,96.754223,91.790724,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,8262,556,0.000000,0.000000,20.663862,1.083039,43.929450,4.401050,0.000000,28.893394,36.199262,100.000000,22.045776,43.929450,4.401050,66.964043,4.506416,0.000000,41.497931,0.000000,0.000000,16.599172,1.037448,47.038745,24.608656,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",48.928362,9.165621,16.867939,0.000000,15.369905,1.313499,7.017324,0.298351,3.125000,36864,0,92292,0,6148,39820,30082,0,5602,332,332,3714,1568,0,0.000000,0.000000,0,5420,0.263202,0.775797,543,0,0,0,0,0,"Idle (0)","Low (1)",0,512,704,0,512,0,64,0,32,0,0,0,0,0,0,0,173440,0,0,17376,0,0,0,0,0,2720,0,0,226,0,0,0,0,0,0,0,160,42.009056,0,32,7.109460,0.246083,0.366970,0.918071,18.155302,0.966554,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,0.077327,0.000000,3776,445,30.604724,3.606754,"Low (2)","Idle (0)",0,0.000000,120832,14240
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",1055,218.312500,100.000000,96.754223,91.729888,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.359375,32,512,0,0,10882,535,0,5,6039,548,0.000000,0.000000,20.303228,1.022280,43.975826,4.231487,0.000000,28.006142,100.000000,100.000000,21.513354,43.975826,4.231487,47.764391,4.334308,0.000000,40.495725,0.000000,0.000000,16.198290,1.012393,46.169065,24.158879,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",40.565869,7.676506,18.860562,0.000000,23.580690,2.255079,5.952652,0.258263,3.125000,36864,0,92292,0,6148,39960,29802,0,5602,332,332,3650,1568,0,0.000000,0.000000,0,5560,0.217319,0.633060,535,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,177920,0,0,17120,0,0,0,0,0,2720,0,0,162,0,0,0,0,0,0,0,160,100.000000,0,32,5.881666,0.242528,0.630562,0.362938,7.177266,0.379798,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.071729,0.000000,0,16,0.000000,0.126549,"Low (1)","Idle (0)",0,0.000000,0,512
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",1064,218.312500,100.000000,96.754223,91.755833,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,5964,556,0.000000,0.000000,20.677431,1.059319,44.432847,4.386734,0.000000,28.476743,100.000000,98.526703,21.974063,44.432847,4.386734,48.181364,4.491757,0.000000,41.362941,0.000000,0.000000,16.545177,1.034074,46.536364,24.148250,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",29.276627,14.052651,27.003870,0.000000,12.309903,4.269184,10.852543,0.572072,3.125000,36864,0,92292,0,6148,39900,29922,0,5602,332,332,3691,1568,0,0.000000,0.000000,0,5500,0.403168,1.259982,543,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,176000,0,0,17376,0,0,0,0,0,2720,0,0,203,0,0,0,0,0,0,0,160,99.867615,0,32,7.132291,0.243295,0.364957,0.599509,11.855583,0.639042,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.104760,0.000000,3734,443,30.165864,3.578864,"Low (2)","Idle (0)",0,0.000000,119488,14176
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",1073,218.312500,100.000000,96.754223,91.790724,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,6048,556,0.000000,0.000000,20.053054,1.051025,42.630928,4.270958,0.000000,28.893394,36.199262,98.526703,21.394119,42.630928,4.270958,47.570453,4.373210,0.000000,40.271282,0.000000,0.000000,16.108513,1.006782,47.038745,24.608656,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",53.603344,9.189629,18.258977,0.000000,7.662824,2.678791,7.170265,0.371431,3.125000,36864,0,92292,0,6148,39820,30082,0,5602,332,332,3714,1568,0,0.000000,0.000000,0,5420,0.269785,0.794955,543,0,0,0,0,0,"Idle (0)","Low (1)",512,512,704,0,512,0,64,0,32,0,0,0,0,0,0,0,173440,0,0,17376,0,0,0,0,0,2720,0,0,226,0,0,0,0,0,0,0,160,41.874895,0,32,6.404650,0.246054,0.368149,0.637157,12.600090,0.672874,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.071036,0.000000,3742,440,29.432645,3.460813,"Low (2)","Idle (0)",0,0.000000,119744,14080
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",1082,218.312500,100.000000,96.754223,91.730783,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.359375,32,512,0,0,10882,535,0,5,5604,548,0.000000,0.000000,20.026849,1.008364,43.377202,4.173885,0.000000,28.006142,37.805755,98.504673,21.220502,43.377202,4.173885,43.720475,4.275307,0.000000,39.944473,0.000000,0.000000,15.977790,0.998612,46.169065,24.158879,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",21.584609,10.977251,26.697224,0.000000,31.020170,3.055616,5.181323,0.342127,3.125000,36864,0,92292,0,6148,39960,29802,0,5602,332,332,3650,1568,0,0.000000,0.000000,0,5560,0.295538,0.846142,535,0,0,0,0,0,"Idle (0)","Low (1)",512,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,177920,0,0,17120,0,0,0,0,0,2720,0,0,162,0,0,0,0,0,0,0,160,43.133716,0,32,4.689886,0.245344,0.373743,0.915105,18.096653,0.383698,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","Idle (0)",0.000000,0.069841,0.000000,3706,439,28.912934,3.424927,"Low (2)","Idle (0)",0,0.000000,118592,14048
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",1091,218.312500,100.000000,96.755117,91.755833,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,5544,556,0.000000,0.000000,20.174304,1.033544,43.351699,4.279995,0.000000,28.476743,100.000000,98.526703,21.439386,43.351699,4.279995,43.698512,4.382463,0.000000,40.356490,0.000000,0.000000,16.142596,1.008912,46.536364,24.148250,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",49.619138,11.493236,17.266306,0.000000,14.524428,1.241987,4.530669,0.300474,3.125000,36864,0,92292,0,6148,39900,29922,0,5602,332,332,3691,1568,0,0.000000,0.000000,0,5500,0.259557,0.764204,543,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,176000,0,0,17376,0,0,0,0,0,2720,0,0,203,0,0,0,0,0,0,0,160,99.867615,0,32,5.863974,0.242027,0.629823,0.363161,7.181683,0.382083,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.132317,0.000000,0,21,0.000000,0.165525,"Low (1)","Idle (0)",0,0.000000,0,672
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",1100,218.312500,100.000000,96.754223,91.790724,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,5902,572,0.000000,0.000000,20.381175,1.068223,43.328484,4.340843,0.000000,28.893394,36.199262,98.710866,21.744184,43.328484,4.340843,47.181681,4.572674,0.000000,40.930227,0.000000,0.000000,16.372091,1.023256,47.038745,24.608656,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",21.581826,10.422443,27.541658,0.000000,29.249436,1.512467,8.125875,0.349654,3.125000,36864,0,92292,0,6148,39820,30082,0,5602,332,332,3714,1568,0,0.000000,0.000000,0,5420,0.294871,0.921771,543,0,0,0,0,0,"Idle (0)","Low (1)",512,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,173440,0,0,17376,0,0,0,0,0,2720,0,0,226,0,0,0,0,0,0,0,160,41.891665,0,32,7.138015,0.245796,0.374846,0.612312,12.108767,0.679683,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,0.071677,0.000000,3686,534,29.466567,4.268895,"Low (2)","Idle (0)",0,0.000000,117952,17088
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",1109,218.312500,100.000000,96.754223,91.755833,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,5964,556,0.000000,0.000000,19.766531,1.012653,42.475453,4.193486,0.000000,28.476743,37.127273,100.000000,21.006042,42.475453,4.193486,46.058837,4.293882,0.000000,39.540785,0.000000,0.000000,15.816314,0.988520,46.536364,24.148250,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",18.839621,11.315836,27.639259,0.000000,31.968792,3.166041,5.433196,0.357025,3.125000,36864,0,92292,0,6148,39900,29922,0,5602,332,332,3691,1568,0,0.000000,0.000000,0,5500,0.307897,0.972333,543,0,0,0,0,0,"Idle (0)","Low (1)",0,512,704,0,512,0,64,0,32,0,0,0,0,0,0,0,176000,0,0,17376,0,0,0,0,0,2720,0,0,203,0,0,0,0,0,0,0,160,42.776767,0,32,5.881257,0.245857,0.360400,0.370049,7.317902,0.675164,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","Idle (0)",0.000000,0.081262,0.000000,3546,532,27.385083,4.108535,"Low (2)","Idle (0)",0,0.000000,113472,17024
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",1118,218.312500,100.000000,96.755117,91.790724,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,7808,572,0.000000,0.000000,20.596644,1.079516,43.786551,4.386734,0.000000,28.893394,100.000000,100.000000,21.974063,43.786551,4.386734,63.078486,4.621016,0.000000,41.362941,0.000000,0.000000,16.545177,1.034074,47.038745,24.608656,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",42.366095,8.214792,21.058776,0.000000,22.052230,1.124171,3.988855,0.251766,3.125000,36864,0,92292,0,6148,39820,30082,0,5602,332,332,3714,1568,0,0.000000,0.000000,0,5420,0.224190,0.719126,543,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,173440,0,0,17376,0,0,0,0,0,2720,0,0,226,0,0,0,0,0,0,0,160,100.000000,0,32,6.038778,0.238332,0.602969,0.611255,12.087865,0.658703,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","Idle (0)",0.000000,0.106203,0.000000,0,8,0.000000,0.064630,"Low (1)","Idle (0)",0,0.000000,0,256
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",1127,218.312500,100.000000,96.755117,91.724520,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.296875,32,512,0,0,10882,531,0,5,5773,544,0.000000,0.000000,20.689689,1.037149,46.082997,4.271264,0.000000,26.869159,37.388724,100.000000,21.879168,46.082997,4.271264,46.436925,4.375834,0.000000,41.184316,0.000000,0.000000,16.473726,1.029608,44.896579,24.282015,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",51.750420,9.641094,18.660709,0.000000,8.148044,2.783647,7.523917,0.382415,3.125000,36864,0,92292,0,6148,39970,29782,0,5602,332,332,3643,1568,0,0.000000,0.000000,0,5729,0.275674,0.834079,531,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,183328,0,0,16992,0,0,0,0,0,2720,0,0,155,0,0,0,0,0,0,0,160,42.699681,0,32,7.136520,0.235327,0.374344,0.379488,7.504555,0.970973,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.077663,0.000000,8,21,0.064350,0.168920,"Low (1)","Idle (0)",0,0.000000,256,672
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",1136,218.312500,100.000000,96.754223,91.749571,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.468750,32,512,0,0,10882,542,0,5,8779,555,0.000000,0.000000,20.359168,1.035464,45.060540,4.300548,0.000000,27.231255,100.000000,100.000000,21.582086,45.060540,4.300548,69.657771,4.403698,0.000000,40.625104,0.000000,0.000000,16.250042,1.015628,45.181810,24.077491,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",21.507569,10.329430,26.957154,0.000000,30.408164,1.423170,7.915941,0.340806,3.125000,36864,0,92292,0,6148,39920,29882,0,5602,332,332,3680,1568,0,0.000000,0.000000,0,5679,0.292659,0.825108,542,0,0,0,0,0,"Idle (0)","Low (1)",512,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,181728,0,0,17344,0,0,0,0,0,2720,0,0,192,0,0,0,0,0,0,0,160,100.000000,0,32,4.857913,0.244776,0.903284,0.915697,18.108353,0.393469,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.072026,0.000000,4359,577,34.586881,4.578259,"Low (2)","Idle (0)",0,0.000000,139488,18464
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",1145,218.312500,100.000000,96.755117,91.727204,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.281250,32,512,0,0,10882,530,0,5,5761,543,0.000000,0.000000,20.253805,1.016234,45.089402,4.174215,0.000000,26.833548,100.000000,98.490566,21.422388,45.089402,4.174215,45.372933,4.276602,0.000000,40.324495,0.000000,0.000000,16.129798,1.008112,44.919214,24.345519,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",51.628908,10.010693,18.694449,0.000000,7.939978,2.932250,7.294909,0.371023,3.125000,36864,0,92292,0,6148,39967,29788,0,5602,332,332,3642,1568,0,0.000000,0.000000,0,5725,0.271881,0.855907,530,0,0,0,0,0,"Idle (0)","Low (1)",512,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,183200,0,0,16960,0,0,0,0,0,2720,0,0,154,0,0,0,0,0,0,0,160,99.872102,0,32,5.043367,0.236079,0.889936,0.607793,12.019396,0.650446,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.127528,0.000000,0,8,0.000000,0.063007,"Low (1)","Idle (0)",0,0.000000,0,256
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",1154,218.312500,100.000000,96.755117,91.727204,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.296875,32,512,0,0,10882,531,0,5,5781,544,0.000000,0.000000,20.435963,1.024430,45.517863,4.218884,0.000000,26.869159,37.388724,100.000000,21.610855,45.517863,4.218884,45.931012,4.322171,0.000000,40.679255,0.000000,0.000000,16.271703,1.016981,44.896579,24.282015,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",28.919832,14.756753,27.591527,0.000000,11.888072,3.944277,10.790252,0.556847,3.125000,36864,0,92292,0,6148,39970,29782,0,5602,332,332,3643,1568,0,0.000000,0.000000,0,5729,0.401285,1.151155,531,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,183328,0,0,16992,0,0,0,0,0,2720,0,0,155,0,0,0,0,0,0,0,160,42.699681,0,32,5.016139,0.238535,0.899099,0.911454,18.024453,0.388545,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","Idle (0)",0.000000,0.074871,0.000000,0,21,0.000000,0.166849,"Low (1)","Idle (0)",0,0.000000,0,672
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",1163,218.312500,100.000000,96.754223,91.746887,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.468750,32,512,0,0,10882,542,0,5,6166,555,0.000000,0.000000,20.359168,1.035464,45.060540,4.300548,0.000000,27.231255,36.837471,100.000000,21.582086,45.060540,4.300548,48.924686,4.403698,0.000000,40.625104,0.000000,0.000000,16.250042,1.015628,45.181810,24.077491,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",21.022533,12.922196,26.417200,0.000000,31.607657,1.422988,5.065894,0.337572,3.125000,36864,0,92292,0,6148,39920,29882,0,5602,332,332,3680,1568,0,0.000000,0.000000,0,5679,0.294044,0.909916,542,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,181728,0,0,17344,0,0,0,0,0,2720,0,0,192,0,0,0,0,0,0,0,160,42.340460,0,32,7.236690,0.239329,0.354332,0.608367,12.030753,0.650030,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.078141,0.000000,248,24,1.967778,0.190430,"Low (1)","Idle (0)",0,0.000000,7936,768
